V,I,G,P,no_module_fault,fault,partial_shading
142.1297,7.28912,839.85155,1036.000438864,1,1,0
140.11329,7.27513,840.45897,1019.3423994777,1,1,0
144.82929,7.2717,840.38296,1053.155148093,1,1,0
143.0246,7.29323,840.18155,1043.111303458,1,1,0
141.06726,7.28134,840.16303,1027.1586829284,1,1,0
141.89991,7.29932,840.08404,1035.7728510612,1,1,0
140.89189,7.29813,840.90543,1028.2473291657,1,1,0
141.3137,7.30273,840.75043,1031.975796401,1,1,0
142.04542,7.27867,840.63355,1033.9017371914,1,1,0
141.74888,7.28342,840.70636,1032.4166275696,1,1,0
138.21067,7.29037,840.73681,1007.6069222479,1,1,0
141.60878,7.27022,840.65356,1029.5269845316,1,1,0
144.70057,7.25577,840.43086,1049.9140547889,1,1,0
142.94124,7.27177,840.62056,1039.4358207948,1,1,0
141.80582,7.30298,840.70977,1035.6050673436,1,1,0
142.58477,7.26681,840.53348,1036.1364324837,1,1,0
143.82602,7.24706,841.12727,1042.3157965012,1,1,0
140.93496,7.28754,841.20647,1027.0691583984,1,1,0
144.49868,7.30924,841.29206,1056.1755318032,1,1,0
140.37993,7.26632,841.14239,1020.0454929576,1,1,0
142.34207,7.25739,841.14665,1033.0319153973,1,1,0
140.96624,7.29944,841.36275,1028.9746109056,1,1,0
140.14933,7.28914,841.22138,1021.5680872762,1,1,0
141.31922,7.28361,841.03274,1029.3140839842,1,1,0
141.40911,7.29522,841.22116,1031.6105674542,1,1,0
141.7962,7.28322,841.1673,1032.732919764,1,1,0
143.63667,7.28026,840.8522,1045.7123031342,1,1,0
137.55664,7.29995,840.64696,1004.156594168,1,1,0
140.29849,7.26866,840.4496,1019.7820223234,1,1,0
140.55637,7.24567,840.92565,1018.4250734179,1,1,0
141.34721,7.30011,840.56308,1031.8501811931,1,1,0
143.18965,7.30295,840.44236,1045.7068544675,1,1,0
142.53491,7.26329,840.82452,1035.2723864539,1,1,0
144.84604,7.26312,840.60651,1052.0341700448,1,1,0
140.76388,7.30994,840.552,1028.9755169672,1,1,0
139.79443,7.30508,840.46067,1021.2094947044,1,1,0
144.35999,7.25821,840.71147,1047.7951230179,1,1,0
141.37175,7.26596,840.57159,1027.20148063,1,1,0
141.23803,7.30027,840.42256,1031.0757532681,1,1,0
142.75645,7.29285,840.51602,1041.1013763825,1,1,0
140.68746,7.25248,840.38892,1020.3329899008,1,1,0
144.22207,7.25964,840.54881,1047.0003082548,1,1,0
142.88081,7.26108,840.59608,1037.4689918748,1,1,0
142.0149,7.27116,840.39147,1032.613060284,1,1,0
139.46923,7.2979,840.89116,1017.832493617,1,1,0
144.92803,7.25389,840.43448,1051.2919875367,1,1,0
142.35214,7.25325,840.50836,1032.515659455,1,1,0
142.53081,7.28619,840.7087,1038.5065625139,1,1,0
140.82406,7.28062,840.245,1025.2864677172,1,1,0
143.25535,7.26564,840.40723,1040.841801174,1,1,0
141.32342,7.30057,840.49516,1031.7415203494,1,1,0
141.79823,7.26701,840.21264,1030.4491553923,1,1,0
139.19516,7.2893,840.49708,1014.635279788,1,1,0
142.35078,7.28928,840.4315,1037.6346936384,1,1,0
144.13421,7.27453,840.32526,1048.5086346713,1,1,0
141.25059,7.2854,840.39871,1029.067048386,1,1,0
141.90315,7.30134,840.27885,1036.083145221,1,1,0
140.92909,7.27777,840.12683,1025.6495033293,1,1,0
141.98965,7.25321,840.14514,1029.8807492765,1,1,0
141.17866,7.28378,840.30951,1028.3143001348,1,1,0
142.19727,7.28538,840.17729,1035.9611469126,1,1,0
141.44312,7.25689,840.39658,1026.4371630968,1,1,0
144.7769,7.27436,840.35741,1053.159290284,1,1,0
141.3835,7.27443,840.17069,1028.484373905,1,1,0
139.84858,7.25407,840.19603,1014.4713887206,1,1,0
141.31952,7.2769,840.02209,1028.368015088,1,1,0
140.69616,7.2743,839.60948,1023.466076688,1,1,0
140.89695,7.27753,839.80343,1025.3817805335,1,1,0
141.87612,7.28935,839.63843,1034.184695322,1,1,0
141.39691,7.30242,839.63652,1032.5396235222,1,1,0
142.8762,7.28476,839.82728,1040.818826712,1,1,0
143.19603,7.27922,839.65802,1042.3554054966,1,1,0
143.13929,7.28677,839.75723,1043.0230841933,1,1,0
140.19589,7.29068,839.84687,1022.1233713052,1,1,0
143.0408,7.28035,839.78746,1041.38708828,1,1,0
143.99623,7.26334,839.67292,1045.8935772082,1,1,0
144.3154,7.26405,839.68804,1048.31428137,1,1,0
140.06693,7.27999,839.80365,1019.6858497307,1,1,0
142.33777,7.28371,839.54688,1036.7470387267,1,1,0
141.07885,7.27289,839.41978,1026.0509573765,1,1,0
139.65544,7.2572,839.75702,1013.507459168,1,1,0
142.55318,7.2477,839.36634,1033.182682686,1,1,0
141.82004,7.29865,839.89924,1035.094834946,1,1,0
141.19623,7.31473,839.82515,1032.8122994679,1,1,0
140.09259,7.27764,839.65653,1019.5434366876,1,1,0
143.56769,7.25676,839.5373,1041.8362700844,1,1,0
142.63391,7.2674,839.80897,1036.577677534,1,1,0
140.30816,7.29997,840.10192,1024.2453587552,1,1,0
140.73007,7.31408,839.78874,1029.3109903856,1,1,0
142.26428,7.27708,839.75808,1035.2685467024,1,1,0
141.45724,7.27606,839.90776,1029.2513656744,1,1,0
143.23561,7.28935,839.9101,1044.0944937535,1,1,0
143.09915,7.28251,839.71423,1042.1209908665,1,1,0
139.79407,7.256,839.78917,1014.34577192,1,1,0
143.35663,7.2756,840.00165,1043.005497228,1,1,0
141.56515,7.29226,839.88519,1032.329880739,1,1,0
142.18836,7.30466,839.94863,1038.6376257576,1,1,0
144.24166,7.2559,839.6593,1046.603060794,1,1,0
143.54911,7.27833,840.11151,1044.7977937863,1,1,0
145.84035,7.26609,839.81046,1059.6891087315,1,1,0
140.72982,7.29046,839.68314,1025.9851235172,1,1,0
142.71408,7.28419,839.93629,1039.5564743952,1,1,0
141.71532,7.28458,840.07808,1032.3365857656,1,1,0
142.91846,7.2942,839.93522,1042.475830932,1,1,0
141.69563,7.29779,839.86709,1034.0649516577,1,1,0
141.56383,7.29145,839.85006,1032.2055882535,1,1,0
143.40496,7.26869,839.59479,1042.3661987024,1,1,0
140.91952,7.26337,839.62459,1023.5506139824,1,1,0
140.19306,7.28181,839.45129,1020.8592262386,1,1,0
141.31512,7.29809,839.6989,1031.3304641208,1,1,0
141.79575,7.29027,839.76277,1033.7293023525,1,1,0
146.94342,7.26277,839.77256,1067.2162624734,1,1,0
143.89693,7.2663,839.60799,1045.598262459,1,1,0
140.37993,7.27422,839.90137,1021.1544944046,1,1,0
139.3138,7.29327,839.86794,1016.053158126,1,1,0
143.19112,7.2936,839.96779,1044.378752832,1,1,0
141.97209,7.29291,840.28928,1035.3896748819,1,1,0
143.24416,7.27555,839.71742,1042.180048288,1,1,0
141.8579,7.27609,839.92479,1032.170847611,1,1,0
143.26719,7.27967,839.86283,1042.9378650273,1,1,0
140.97479,7.29784,839.70912,1028.8114614536,1,1,0
144.80995,7.26497,840.17261,1052.0399424515,1,1,0
140.01829,7.28188,839.82643,1019.5963855852,1,1,0
141.38041,7.28774,839.71785,1030.3436691734,1,1,0
140.01809,7.27972,839.99015,1019.2924901348,1,1,0
141.50401,7.29895,839.91521,1032.8306937895,1,1,0
143.569,7.28412,839.75894,1045.77382428,1,1,0
143.19785,7.28651,839.50664,1043.4125660035,1,1,0
141.04757,7.27294,839.53241,1025.8305137558,1,1,0
141.42176,7.29384,839.70848,1031.5076899584,1,1,0
141.96763,7.28147,839.5818,1033.7330388161,1,1,0
141.40136,7.2875,839.6033,1030.462411,1,1,0
141.94895,7.28885,839.73403,1034.6446042075,1,1,0
140.25192,7.25932,839.54241,1018.1335678944,1,1,0
140.09948,7.26106,839.53858,1017.2707302488,1,1,0
141.69624,7.2905,839.55604,1033.03643772,1,1,0
142.0101,7.27406,839.93884,1032.989988006,1,1,0
142.18709,7.29366,839.78278,1037.0642908494,1,1,0
141.7177,7.30871,839.91861,1035.773571167,1,1,0
141.37049,7.29494,839.96332,1031.2892423206,1,1,0
142.15931,7.27001,839.89519,1033.4996052931,1,1,0
140.25542,7.27418,839.9101,1020.2431710556,1,1,0
142.62713,7.29453,839.98674,1040.3978785989,1,1,0
143.72818,7.28053,839.66143,1046.4173263354,1,1,0
142.62627,7.26375,839.65951,1036.0015687125,1,1,0
143.31902,7.27144,839.49195,1042.1356547888,1,1,0
144.57338,7.32107,840.06616,1058.4318351166,1,1,0
143.1113,7.2964,840.18687,1044.19728932,1,1,0
142.11142,7.28969,839.94033,1035.9481972598,1,1,0
140.47756,7.30961,839.88434,1026.8361773516,1,1,0
142.87524,7.28398,839.8837,1040.7003906552,1,1,0
141.21839,7.27168,839.97993,1026.8949421952,1,1,0
141.48528,7.26954,839.95928,1028.5329023712,1,1,0
142.62414,7.27445,839.74637,1037.512175223,1,1,0
142.92033,7.26646,839.8656,1038.5248611318,1,1,0
143.70065,7.29087,839.9333,1047.7027580655,1,1,0
143.36736,7.22697,839.85091,1036.1116096992,1,1,0
139.57031,7.25784,839.69081,1012.9789787304,1,1,0
142.63568,7.34704,839.70848,1047.9500463872,1,1,0
141.28166,7.2782,839.98632,1028.276177812,1,1,0
145.14937,7.26885,839.96481,1055.0689981245,1,1,0
138.03954,7.27581,840.07446,1004.3494655274,1,1,0
142.30016,7.29613,840.01442,1038.2404663808,1,1,0
140.88581,7.29182,839.4515,1027.3139670742,1,1,0
142.29576,7.27567,839.88987,1035.2969921592,1,1,0
143.70718,7.27736,839.53751,1045.8088834448,1,1,0
139.9777,7.2798,839.09872,1019.00966046,1,1,0
142.00033,7.27955,839.02292,1033.6985022515,1,1,0
141.71846,7.26049,839.24073,1028.9454616454,1,1,0
144.97202,7.26263,839.50281,1052.8781416126,1,1,0
143.94516,7.26458,839.19261,1045.7011304328,1,1,0
141.31628,7.28784,839.4994,1029.8904380352,1,1,0
141.96439,7.28025,839.18324,1033.5362502975,1,1,0
141.44909,7.25644,839.17409,1026.4168346396,1,1,0
141.55204,7.27989,839.2948,1030.4832804756,1,1,0
144.94828,7.27781,839.11873,1054.9060416668,1,1,0
141.47769,7.2663,839.31588,1028.019338847,1,1,0
144.24682,7.27155,839.49791,1048.897963971,1,1,0
140.14614,7.28064,839.68059,1020.3535927296,1,1,0
140.94594,7.28957,839.45044,1027.4352958458,1,1,0
141.07475,7.28736,839.5405,1028.06249016,1,1,0
142.62546,7.29424,839.26542,1040.3443353504,1,1,0
140.23806,7.29585,839.48429,1023.155850051,1,1,0
142.09371,7.28474,839.62693,1035.1157329854,1,1,0
141.71659,7.24551,839.34484,1026.8089700109,1,1,0
142.56594,7.26652,839.41573,1035.9582543288,1,1,0
142.629,7.28382,839.69187,1038.88396278,1,1,0
143.03082,7.3107,839.78363,1045.655415774,1,1,0
140.69176,7.28998,839.59968,1025.6401165648,1,1,0
141.79155,7.26966,839.52857,1030.776359373,1,1,0
140.99326,7.27493,839.71082,1025.7160969718,1,1,0
142.32203,7.30327,839.76362,1039.4162120381,1,1,0
142.10803,7.31355,839.61395,1039.3141828065,1,1,0
141.74943,7.27485,839.65142,1031.2058408355,1,1,0
143.99223,7.24094,839.76043,1042.6390978962,1,1,0
142.70619,7.26263,839.39977,1036.4222566797,1,1,0
140.91319,7.31263,839.2618,1030.4460205897,1,1,0
139.6441,7.27645,839.33185,1016.113311445,1,1,0
144.62789,7.24441,839.2056,1047.7437325949,1,1,0
141.43578,7.26448,839.17217,1027.4573950944,1,1,0
140.77461,7.28981,839.71252,1026.2201597241,1,1,0
138.71655,7.27737,839.32567,1009.4916594735,1,1,0
143.01058,7.25409,839.35186,1037.4116182722,1,1,0
143.17148,7.2757,839.64759,1041.672737036,1,1,0
143.21956,7.2763,839.18473,1042.108484428,1,1,0
140.59524,7.30216,839.40339,1026.6489377184,1,1,0
138.69773,7.27908,839.66654,1009.5918724884,1,1,0
140.28401,7.27728,839.71657,1020.8860202928,1,1,0
140.56836,7.27783,839.4894,1023.0326274588,1,1,0
140.30547,7.24537,839.6016,1016.5650431739,1,1,0
140.33301,7.24937,839.40849,1017.3259127037,1,1,0
140.88946,7.29912,839.42808,1028.3690752752,1,1,0
142.94934,7.26872,839.7221,1039.0587266448,1,1,0
144.08258,7.24038,839.40999,1043.2126305804,1,1,0
140.23532,7.3013,839.71827,1023.900141916,1,1,0
138.40179,7.315,839.7155,1012.40909385,1,1,0
140.94407,7.30015,838.90242,1028.9128526105,1,1,0
142.07276,7.29083,838.9367,1035.8283407908,1,1,0
141.5858,7.26231,838.76105,1028.239971198,1,1,0
141.45329,7.29005,839.02697,1031.2015567645,1,1,0
141.07911,7.29913,838.95607,1029.7547641743,1,1,0
142.5423,7.28478,839.14385,1038.389296194,1,1,0
144.66272,7.25271,839.0951,1049.1967559712,1,1,0
139.57987,7.27584,839.01079,1015.5608013408,1,1,0
140.04987,7.31614,839.04251,1024.6244559018,1,1,0
144.79502,7.27898,838.85452,1053.9600546796,1,1,0
141.90563,7.30448,839.07913,1036.5468362224,1,1,0
140.73898,7.31398,839.11298,1029.3620849404,1,1,0
140.4231,7.2902,839.25712,1023.71248362,1,1,0
144.51199,7.26272,839.09723,1049.5501200128,1,1,0
142.76389,7.28435,839.02292,1039.9421421215,1,1,0
144.1004,7.29001,839.12022,1050.493357004,1,1,0
139.79635,7.28004,838.94969,1017.723019854,1,1,0
143.26557,7.24801,839.19155,1038.3902840157,1,1,0
144.56478,7.29749,839.3657,1054.9600364022,1,1,0
141.30388,7.31149,838.76957,1033.1419055812,1,1,0
142.74567,7.29984,839.19836,1042.0205516928,1,1,0
140.68325,7.29434,839.23391,1026.191457805,1,1,0
145.58212,7.28781,839.10042,1060.9748299572,1,1,0
142.05494,7.2856,839.35974,1034.955470864,1,1,0
142.51836,7.28494,839.10021,1038.2377014984,1,1,0
141.03553,7.28524,839.43639,1027.4776845772,1,1,0
142.44598,7.26841,839.5175,1035.3557854918,1,1,0
143.20367,7.27585,839.6857,1041.9284223695,1,1,0
139.7927,7.2855,839.10191,1018.45971585,1,1,0
144.16053,7.27129,839.09936,1048.2330201837,1,1,0
142.41551,7.28044,839.45576,1036.8475756244,1,1,0
141.03958,7.27584,839.15045,1026.1814177472,1,1,0
141.8537,7.28214,839.09531,1032.998502918,1,1,0
143.25155,7.26411,838.84664,1040.5950168705,1,1,0
141.24998,7.27562,839.42617,1027.6811794876,1,1,0
142.18907,7.27136,839.14002,1033.9079160352,1,1,0
142.28903,7.28103,839.52751,1036.0106961009,1,1,0
143.51176,7.26223,839.1677,1042.2154088248,1,1,0
142.90085,7.25802,839.26926,1037.177227317,1,1,0
139.99551,7.28211,839.21901,1019.4627033261,1,1,0
141.19623,7.25267,839.29991,1024.0496614341,1,1,0
142.02614,7.25685,839.44916,1030.662394059,1,1,0
142.12124,7.31649,839.39168,1039.8286312476,1,1,0
143.41443,7.29867,839.3195,1046.7345978081,1,1,0
141.58089,7.27684,839.41573,1030.2614835876,1,1,0
140.25931,7.29673,839.21752,1023.4343150563,1,1,0
142.12216,7.31431,839.4928,1039.5255361096,1,1,0
141.59547,7.28527,839.36506,1031.5612297269,1,1,0
142.34992,7.2662,839.60479,1034.342988704,1,1,0
142.21458,7.27311,839.42723,1034.3422839438,1,1,0
142.59261,7.29148,839.31822,1039.7111639628,1,1,0
141.5242,7.28277,839.37933,1030.688198034,1,1,0
141.81523,7.27696,839.18942,1031.9837561008,1,1,0
141.80769,7.28132,839.37422,1032.5471693508,1,1,0
141.72858,7.28582,839.26393,1032.6089227356,1,1,0
141.94855,7.31806,839.34271,1038.788005813,1,1,0
144.15445,7.28697,839.41148,1050.4491525165,1,1,0
143.03973,7.26522,839.29033,1039.2151071906,1,1,0
141.25129,7.28784,839.12938,1029.4168013136,1,1,0
142.00559,7.30254,839.06167,1037.0015011986,1,1,0
143.04004,7.26654,839.49579,1039.4061722616,1,1,0
141.94703,7.29084,839.74637,1034.9130842052,1,1,0
141.77444,7.32709,839.61139,1038.7940815796,1,1,0
140.94488,7.29387,839.50047,1028.0336318856,1,1,0
140.89796,7.25117,839.68953,1021.6750606132,1,1,0
142.29105,7.2699,839.58095,1034.441704395,1,1,0
140.93329,7.29618,839.5241,1028.2746518322,1,1,0
142.46562,7.27023,839.42233,1035.7578244926,1,1,0
140.55976,7.26465,839.47066,1021.117460484,1,1,0
139.53508,7.30635,839.34164,1019.492131758,1,1,0
141.41624,7.25836,839.65568,1026.4499797664,1,1,0
141.37469,7.27716,839.69187,1028.8062390804,1,1,0
141.09874,7.28811,839.7023,1028.3431379814,1,1,0
142.69829,7.28201,839.59649,1039.1303747629,1,1,0
138.17934,7.28649,839.72445,1006.8423791166,1,1,0
142.03576,7.29322,839.49621,1035.8980455472,1,1,0
142.33397,7.27702,839.66888,1035.7671463694,1,1,0
140.24443,7.28516,839.43149,1021.7031116588,1,1,0
142.83945,7.27551,839.44873,1039.2298468695,1,1,0
142.61336,7.26884,839.41446,1036.6336957024,1,1,0
142.51917,7.22571,839.49131,1029.8021918607,1,1,0
143.16541,7.22139,839.56945,1033.8532601199,1,1,0
143.6427,7.22804,839.59755,1038.255181308,1,1,0
142.74491,7.20422,839.68868,1028.3657355202,1,1,0
145.75881,7.21809,839.67782,1052.1002088729,1,1,0
142.52772,7.23579,839.71742,1031.3006510988,1,1,0
143.28875,7.21339,839.42617,1033.5976363625,1,1,0
143.25317,7.19982,839.55753,1031.3970384294,1,1,0
143.13332,7.21739,839.62459,1033.0489924348,1,1,0
143.34564,7.23465,839.36783,1037.055534426,1,1,0
142.89538,7.20951,839.80982,1030.2056710638,1,1,0
143.87653,7.21881,839.91372,1038.6173335293,1,1,0
142.30776,7.22332,839.82046,1027.9344889632,1,1,0
142.01293,7.24004,839.80322,1028.1792937172,1,1,0
144.38004,7.21054,840.10192,1041.0580536216,1,1,0
141.98438,7.19835,840.0025,1022.053261773,1,1,0
144.60856,7.22916,839.96034,1045.3984176096,1,1,0
141.66947,7.21043,839.68101,1021.4977965721,1,1,0
144.10277,7.21907,840.29567,1040.2879838239,1,1,0
143.09055,7.21743,839.70273,1032.7460282865,1,1,0
142.46754,7.24657,839.81536,1032.4010013378,1,1,0
141.57279,7.22042,839.84388,1022.2150043718,1,1,0
143.05304,7.22148,839.59351,1033.0546672992,1,1,0
141.84034,7.24554,839.80918,1027.7098570836,1,1,0
141.57487,7.21807,839.77256,1021.8973219009,1,1,0
145.32601,7.16787,839.57626,1041.6779472987,1,1,0
144.47878,7.22387,839.87327,1043.6959244786,1,1,0
142.86228,7.27042,839.64737,1038.6687777576,1,1,0
141.59577,7.21716,839.6461,1021.9193274132,1,1,0
143.3013,7.18513,839.74659,1029.638469669,1,1,0
144.45115,7.23857,839.45853,1045.6197608555,1,1,0
141.16226,7.20814,839.65951,1017.5173327964,1,1,0
145.4404,7.21934,839.74595,1049.983697336,1,1,0
141.80557,7.23315,839.77576,1025.7009586455,1,1,0
143.30404,7.21493,839.31397,1033.9286173172,1,1,0
144.50389,7.21458,839.35591,1042.5348747162,1,1,0
144.4598,7.19284,839.34973,1039.076227832,1,1,0
145.45097,7.21006,839.32929,1048.7102207582,1,1,0
144.21018,7.23212,839.72743,1042.9453269816,1,1,0
142.51208,7.21577,839.30077,1028.3343915016,1,1,0
143.22463,7.24114,839.67505,1037.1095972782,1,1,0
142.40868,7.21938,839.08935,1028.1023762184,1,1,0
143.92522,7.21086,839.41297,1037.8246118892,1,1,0
143.50599,7.22117,839.26904,1036.2811498083,1,1,0
144.20901,7.2368,839.407,1043.611763568,1,1,0
141.90487,7.23712,839.51388,1026.9825727744,1,1,0
142.61442,7.22994,839.3574,1031.0936997348,1,1,0
142.82771,7.22373,839.33973,1031.7488135583,1,1,0
143.69969,7.24714,839.39487,1041.4117713866,1,1,0
143.35146,7.23252,839.45342,1036.7923014792,1,1,0
142.63497,7.22752,839.2948,1030.8970983744,1,1,0
144.7519,7.23201,839.38018,1046.847188319,1,1,0
141.45375,7.20559,839.24307,1019.2577264625,1,1,0
143.61471,7.22543,839.69655,1037.6780340753,1,1,0
142.63695,7.22625,839.33164,1030.7302599375,1,1,0
143.68415,7.23539,839.55135,1039.6108620685,1,1,0
141.96869,7.23748,839.34867,1027.4955545012,1,1,0
144.525,7.21673,839.46981,1042.99790325,1,1,0
142.73686,7.20535,839.44362,1028.469034201,1,1,0
143.64867,7.22233,839.47726,1037.4780988011,1,1,0
141.97355,7.22549,839.70443,1025.8284657895,1,1,0
142.9171,7.25439,839.64801,1036.776381069,1,1,0
141.42141,7.2304,839.72146,1022.533362864,1,1,0
144.63321,7.15344,839.76937,1034.6249897424,1,1,0
145.65763,7.23417,839.69634,1053.7120572171,1,1,0
140.26098,7.27089,839.71231,1019.8221568722,1,1,0
144.42154,7.23521,839.97397,1044.9201704234,1,1,0
143.78892,7.17828,840.00484,1032.1571286576,1,1,0
143.42035,7.22263,839.91499,1035.8721225205,1,1,0
141.14561,7.2406,839.39189,1021.978903766,1,1,0
141.65317,7.20464,840.23967,1020.5600947088,1,1,0
143.13104,7.21215,839.90073,1032.282530136,1,1,0
144.21342,7.23352,839.95332,1043.1706578384,1,1,0
141.08589,7.23272,840.04614,1020.4347383208,1,1,0
141.8992,7.22402,839.96779,1025.082658784,1,1,0
143.27514,7.23066,840.2714,1035.9738237924,1,1,0
142.65345,7.2428,839.91074,1033.21040766,1,1,0
143.45396,7.22376,840.08766,1036.2769780896,1,1,0
144.20112,7.22085,839.88689,1041.254657352,1,1,0
143.25636,7.21212,839.94076,1033.1820590832,1,1,0
143.68141,7.13552,839.72232,1025.2415746832,1,1,0
143.81463,7.16296,839.77639,1030.1384421048,1,1,0
143.8366,7.19591,839.78278,1035.035228306,1,1,0
144.24768,7.18847,839.92436,1036.9201202496,1,1,0
144.47443,7.1208,839.86411,1028.773521144,1,1,0
146.01992,7.11963,839.96737,1039.6078030296,1,1,0
142.64044,7.19286,839.95694,1025.9927152584,1,1,0
143.20008,7.17025,839.86198,1026.78037362,1,1,0
142.97237,7.13106,840.08042,1019.5445488122,1,1,0
140.7238,7.13951,840.18325,1004.698977338,1,1,0
143.29068,7.14624,839.70933,1023.9895890432,1,1,0
142.83809,7.15945,839.4234,1022.6421634505,1,1,0
146.52672,7.14316,839.57371,1046.6638052352,1,1,0
144.50966,7.14112,839.3706,1031.9608232192,1,1,0
146.32184,7.17423,839.56711,1049.7465341832,1,1,0
143.8489,7.16364,839.42893,1030.481733996,1,1,0
146.15167,7.16053,839.88689,1046.5234175851,1,1,0
144.35336,7.15869,839.78236,1033.3809546984,1,1,0
142.80043,7.15289,839.58627,1021.4357677427,1,1,0
145.57311,7.15526,839.88199,1041.6134510586,1,1,0
144.18598,7.14696,840.146,1030.4914316208,1,1,0
144.4635,7.13251,840.00101,1030.387358385,1,1,0
143.33228,7.16914,840.0966,1027.5691818392,1,1,0
145.92563,7.17506,840.00356,1047.0251507878,1,1,0
141.18924,7.15067,839.71465,1009.5976627908,1,1,0
144.42316,7.13427,840.09469,1030.3538176932,1,1,0
144.12575,7.15921,839.65525,1031.8265106575,1,1,0
144.07747,7.18412,839.71593,1035.0698337764,1,1,0
144.16457,7.16473,839.83367,1032.9002196161,1,1,0
143.97958,7.16637,839.92777,1031.8109427246,1,1,0
144.30984,7.17021,839.99398,1034.7318578664,1,1,0
144.2866,7.15721,839.58563,1032.689496386,1,1,0
144.48197,7.15711,840.00633,1034.0733523067,1,1,0
143.31042,7.13716,839.80663,1022.8293972072,1,1,0
142.84244,7.16619,839.77746,1023.6360651036,1,1,0
144.89863,7.18383,839.61501,1040.9271251529,1,1,0
144.22921,7.16896,839.82983,1033.9734373216,1,1,0
144.35519,7.15987,839.76021,1033.5643942253,1,1,0
143.49247,7.18164,839.77086,1030.5112622508,1,1,0
143.08078,7.17052,839.85219,1025.9635946056,1,1,0
144.60567,7.15121,839.1347,1034.1055133607,1,1,0
145.44505,7.1709,839.31993,1042.971909045,1,1,0
143.5896,7.18908,839.2684,1032.277121568,1,1,0
143.76817,7.17105,839.39082,1030.9687354785,1,1,0
144.06881,7.11988,839.31375,1025.7526389428,1,1,0
145.67489,7.1347,839.24754,1039.346637683,1,1,0
142.60015,7.194,839.49493,1025.8654791,1,1,0
143.83204,7.18982,839.54411,1034.1264778328,1,1,0
146.67041,7.11887,839.62928,1044.1275816367,1,1,0
146.8878,7.12149,839.65738,1046.059998822,1,1,0
